DTC Kodu,Başlık,Alt Sistem,Öncelik,Neden Sayısı,Adım Sayısı
C0275,P0275 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0276,P0276 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0277,P0277 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0278,P0278 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0279,P0279 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0280,P0280 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0281,P0281 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0282,P0282 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0283,P0283 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0284,P0284 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0285,P0285 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0286,P0286 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0287,P0287 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0288,P0288 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0289,P0289 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0290,P0290 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0291,P0291 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
B0266,P0266 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0267,P0267 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0268,P0268 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0269,P0269 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0270,P0270 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0271,P0271 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0272,P0272 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0273,P0273 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0274,P0274 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0275,P0275 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0276,P0276 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0277,P0277 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0278,P0278 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0279,P0279 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0280,P0280 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0281,P0281 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0282,P0282 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0283,P0283 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0284,P0284 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0285,P0285 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0286,P0286 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0287,P0287 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0288,P0288 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0289,P0289 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0290,P0290 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0291,P0291 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
C0292,P0292 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0293,P0293 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0294,P0294 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0295,P0295 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0296,P0296 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0297,P0297 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0298,P0298 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0299,P0299 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0300,P0300 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0301,P0301 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0302,P0302 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0303,P0303 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0304,P0304 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0305,P0305 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0306,P0306 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0307,P0307 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0308,P0308 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0309,P0309 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0310,P0310 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0311,P0311 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0312,P0312 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0313,P0313 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0314,P0314 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0315,P0315 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0316,P0316 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
P3000,OBD Code,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P3001,OBD Code,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P3002,OBD Code,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P3003,OBD Code,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P3004,OBD Code,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P3005,OBD Code,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P3006,OBD Code,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P3007,OBD Code,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P3008,OBD Code,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P3009,OBD Code,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P3010,OBD Code,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P3011,OBD Code,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P3012,OBD Code,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P3013,OBD Code,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P3014,OBD Code,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P3015,OBD Code,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P3016,OBD Code,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P3017,OBD Code,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P3018,OBD Code,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P3019,OBD Code,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P3020,OBD Code,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P3021,OBD Code,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P3022,OBD Code,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P3023,OBD Code,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P3024,OBD Code,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P0315,Crankshaft Position System Variation Not Learned,Ateşleme Sistemi & Tekleme (Misfire) Tespiti,MEDIUM,5,3
P0316,Engine Misfire at Startup,Ateşleme Sistemi & Tekleme (Misfire) Tespiti,CRITICAL_STOP,5,3
P0317,Rough Road Hardware Not Present,Ateşleme Sistemi & Tekleme (Misfire) Tespiti,MEDIUM,4,3
P0318,Rough Road Sensor A Signal Circuit,Ateşleme Sistemi & Tekleme (Misfire) Tespiti,MEDIUM,4,3
P0319,Rough Road Sensor B Signal Circuit,Ateşleme Sistemi & Tekleme (Misfire) Tespiti,MEDIUM,4,3
P0320,Ignition/Distributor Engine Speed Input Circuit,Ateşleme Sistemi & Tekleme (Misfire) Tespiti,MEDIUM,5,3
P0321,Ignition/Distributor Engine Speed Input Circuit Range / Performance,Ateşleme Sistemi & Tekleme (Misfire) Tespiti,MEDIUM,5,3
P0322,Ignition/Distributor Engine Speed Input Circuit Low,Ateşleme Sistemi & Tekleme (Misfire) Tespiti,MEDIUM,5,3
P0323,Ignition/Distributor Engine Speed Input Circuit High,Ateşleme Sistemi & Tekleme (Misfire) Tespiti,MEDIUM,5,3
P0324,Knock Control System Error,Ateşleme Sistemi & Tekleme (Misfire) Tespiti,CRITICAL_STOP,5,2
P0325,Knock Sensor 1 Circuit Malfunction,Ateşleme Sistemi & Tekleme (Misfire) Tespiti,MEDIUM,3,4
P0326,Knock Sensor Circuit Range Performance,Ateşleme Sistemi & Tekleme (Misfire) Tespiti,MEDIUM,5,3
P0327,Knock Sensor DTC Code,Ateşleme Sistemi & Tekleme (Misfire) Tespiti,MEDIUM,3,4
P0328,Knock Sensor Circuit High Input,Ateşleme Sistemi & Tekleme (Misfire) Tespiti,MEDIUM,5,3
P0329,Knock Sensor Circuit Intermittent,Ateşleme Sistemi & Tekleme (Misfire) Tespiti,CRITICAL_STOP,5,2
U0379,P0379 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0380,P0380 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0381,P0381 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0382,P0382 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0383,P0383 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0384,P0384 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0385,P0385 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0386,P0386 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0387,P0387 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0388,P0388 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0389,P0389 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0390,P0390 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0391,P0391 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0392,P0392 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0393,P0393 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
P2356,OBD Code,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2357,OBD Code,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2358,OBD Code,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2359,OBD Code,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2360,OBD Code,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2361,OBD Code,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2362,OBD Code,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2363,OBD Code,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2364,OBD Code,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2365,OBD Code,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2366,OBD Code,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2367,OBD Code,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2368,OBD Code,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2369,OBD Code,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P2370,OBD Code,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P0330,Knock Sensor 2 Circuit Malfunction (Bank 2),Ateşleme Sistemi & Tekleme (Misfire) Tespiti,MEDIUM,2,3
P0331,Knock Sensor 2 Circuit Range/Performance,Ateşleme Sistemi & Tekleme (Misfire) Tespiti,MEDIUM,5,3
P0332,Knock Sensor 2 Circuit Low (Bank 2),Ateşleme Sistemi & Tekleme (Misfire) Tespiti,MEDIUM,3,4
P0333,Knock Sensor 2 Circuit High Input,Ateşleme Sistemi & Tekleme (Misfire) Tespiti,MEDIUM,5,3
P0334,Knock Sensor 2 Circuit Intermittent (Bank 2),Ateşleme Sistemi & Tekleme (Misfire) Tespiti,CRITICAL_STOP,5,2
P0335,Crankshaft Position Sensor A Circuit Malfunction,Ateşleme Sistemi & Tekleme (Misfire) Tespiti,MEDIUM,5,4
P0336,Crankshaft Position Sensor Range/Performance,Ateşleme Sistemi & Tekleme (Misfire) Tespiti,MEDIUM,5,3
P0337,Crankshaft Position Sensor A Circuit Low,Ateşleme Sistemi & Tekleme (Misfire) Tespiti,MEDIUM,4,2
P0338,Crankshaft Position Sensor A Circuit High Input,Ateşleme Sistemi & Tekleme (Misfire) Tespiti,MEDIUM,5,2
P0339,Crankshaft Position Sensor B Circuit Intermittent,Ateşleme Sistemi & Tekleme (Misfire) Tespiti,MEDIUM,4,2
P0340,Camshaft Position Sensor Circuit Malfunction,Ateşleme Sistemi & Tekleme (Misfire) Tespiti,LOW,5,4
P0341,Camshaft Position Sensor Circuit Range/Performance,Ateşleme Sistemi & Tekleme (Misfire) Tespiti,LOW,5,4
P0342,"Camshaft Position Sensor ""A"" Circuit Low",Ateşleme Sistemi & Tekleme (Misfire) Tespiti,LOW,5,4
P0343,"Camshaft Position Sensor ""A"" Circuit Low",Ateşleme Sistemi & Tekleme (Misfire) Tespiti,LOW,4,3
P0344,"Camshaft Position Sensor ""A"" Circuit Intermittent",Ateşleme Sistemi & Tekleme (Misfire) Tespiti,LOW,5,3
C0317,P0317 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0318,P0318 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0319,P0319 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0320,P0320 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0321,P0321 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0322,P0322 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0323,P0323 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0324,P0324 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0325,P0325 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0326,P0326 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0327,P0327 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0328,P0328 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0329,P0329 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0330,P0330 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0331,P0331 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
B0292,B0292 Arıza Teşhis Kaydı,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0293,B0293 Arıza Teşhis Kaydı,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0294,B0294 Arıza Teşhis Kaydı,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0295,B0295 Arıza Teşhis Kaydı,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0296,B0296 Arıza Teşhis Kaydı,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0297,B0297 Arıza Teşhis Kaydı,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0298,B0298 Arıza Teşhis Kaydı,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0299,B0299 Arıza Teşhis Kaydı,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0300,B0300 Arıza Teşhis Kaydı,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0301,B0301 Arıza Teşhis Kaydı,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0302,B0302 Arıza Teşhis Kaydı,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0303,B0303 Arıza Teşhis Kaydı,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0304,B0304 Arıza Teşhis Kaydı,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0305,B0305 Arıza Teşhis Kaydı,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0306,B0306 Arıza Teşhis Kaydı,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
P3025,P3025 Arıza Teşhis Kaydı,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P3026,P3026 Arıza Teşhis Kaydı,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P3027,P3027 Arıza Teşhis Kaydı,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P3028,P3028 Arıza Teşhis Kaydı,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P3029,P3029 Arıza Teşhis Kaydı,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P3030,P3030 Arıza Teşhis Kaydı,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P3031,P3031 Arıza Teşhis Kaydı,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P3032,P3032 Arıza Teşhis Kaydı,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P3033,P3033 Arıza Teşhis Kaydı,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P3034,P3034 Arıza Teşhis Kaydı,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P3035,P3035 Arıza Teşhis Kaydı,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P3036,P3036 Arıza Teşhis Kaydı,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P3037,P3037 Arıza Teşhis Kaydı,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P3038,P3038 Arıza Teşhis Kaydı,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
P3039,P3039 Arıza Teşhis Kaydı,Güç Aktarma Organları & Motor Yönetimi (Powertrain),MEDIUM,3,3
U0394,U0394 Arıza Teşhis Kaydı,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0395,U0395 Arıza Teşhis Kaydı,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0396,U0396 Arıza Teşhis Kaydı,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0397,U0397 Arıza Teşhis Kaydı,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0398,U0398 Arıza Teşhis Kaydı,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0399,U0399 Arıza Teşhis Kaydı,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0400,U0400 Arıza Teşhis Kaydı,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0401,U0401 Arıza Teşhis Kaydı,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0402,U0402 Arıza Teşhis Kaydı,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0403,U0403 Arıza Teşhis Kaydı,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0404,U0404 Arıza Teşhis Kaydı,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0405,U0405 Arıza Teşhis Kaydı,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0406,U0406 Arıza Teşhis Kaydı,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0407,U0407 Arıza Teşhis Kaydı,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0408,U0408 Arıza Teşhis Kaydı,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
P0345,P0345 Arıza Teşhis Kaydı,Ateşleme Sistemi & Tekleme (Misfire) Tespiti,MEDIUM,3,3
P0346,P0346 Arıza Teşhis Kaydı,Ateşleme Sistemi & Tekleme (Misfire) Tespiti,MEDIUM,3,3
P0347,P0347 Arıza Teşhis Kaydı,Ateşleme Sistemi & Tekleme (Misfire) Tespiti,MEDIUM,3,3
P0348,P0348 Arıza Teşhis Kaydı,Ateşleme Sistemi & Tekleme (Misfire) Tespiti,MEDIUM,3,3
P0349,P0349 Arıza Teşhis Kaydı,Ateşleme Sistemi & Tekleme (Misfire) Tespiti,MEDIUM,3,3
P0350,P0350 Arıza Teşhis Kaydı,Ateşleme Sistemi & Tekleme (Misfire) Tespiti,MEDIUM,3,3
P0351,P0351 Arıza Teşhis Kaydı,Ateşleme Sistemi & Tekleme (Misfire) Tespiti,MEDIUM,3,3
P0352,P0352 Arıza Teşhis Kaydı,Ateşleme Sistemi & Tekleme (Misfire) Tespiti,MEDIUM,3,3
P0353,P0353 Arıza Teşhis Kaydı,Ateşleme Sistemi & Tekleme (Misfire) Tespiti,MEDIUM,3,3
P0354,P0354 Arıza Teşhis Kaydı,Ateşleme Sistemi & Tekleme (Misfire) Tespiti,MEDIUM,3,3
P0355,P0355 Arıza Teşhis Kaydı,Ateşleme Sistemi & Tekleme (Misfire) Tespiti,MEDIUM,3,3
P0356,P0356 Arıza Teşhis Kaydı,Ateşleme Sistemi & Tekleme (Misfire) Tespiti,MEDIUM,3,3
P0357,P0357 Arıza Teşhis Kaydı,Ateşleme Sistemi & Tekleme (Misfire) Tespiti,MEDIUM,3,3
P0358,P0358 Arıza Teşhis Kaydı,Ateşleme Sistemi & Tekleme (Misfire) Tespiti,MEDIUM,3,3
P0359,P0359 Arıza Teşhis Kaydı,Ateşleme Sistemi & Tekleme (Misfire) Tespiti,MEDIUM,3,3
